id,unit_id,type,role,related_main_id,prompt,options,correct_index,image,audio,video,explanation
12780,14,cloze_passage,exercise,12778,"A: {{1}} {{2}}.
B: {{3}}?",choice|Let's meet~I agree~Salty|Sorry~tomorrow~Nine|What time works~I'm staying in~Hello,0|1|0,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12781,14,cloze_passage,exercise,12778,"A: {{1}} {{2}}.
B: {{3}}?",word_bank|Let's meet~What time works~I'm free~I'm busy~tomorrow|Let's meet~tomorrow~What time works,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12782,14,preview_card,preview,12783,حالا یک مکالمه‌ی کوتاه می‌بینید که فقط از کلمات همین درس ساخته شده، با چند جای خالی. باید جاهای خالی را با کلمه‌ی درست پر کنید.,قبول,,,,,
12783,14,cloze_passage,main,,"A: {{1}} today.
B: {{2}}! {{3}}.",choice|Thank you~I'm free~I'm allergic to|I don't understand~quarter to~Let's meet|Forty~See you later~It's,1|2|1,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12784,14,cloze_passage,exercise,12783,"A: {{1}} today.
B: {{2}}! {{3}}.",word_bank|What time works~I'm free~I'm busy~See you later~Let's meet|I'm free~Let's meet~See you later,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12785,14,cloze_passage,exercise,12783,"A: {{1}} today.
B: {{2}}! {{3}}.",choice|Slower please~I'm free~Cash|Let's meet~I want~Hello|See you later~It's~Bathroom,1|0|0,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12786,14,cloze_passage,exercise,12783,"A: {{1}} today.
B: {{2}}! {{3}}.",word_bank|Let's meet~See you later~I'm busy~What time works~I'm free|I'm free~Let's meet~See you later,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12787,15,preview_card,preview,12788,حالا یک مکالمه‌ی کوتاه می‌بینید که فقط از کلمات همین درس ساخته شده، با چند جای خالی. باید جاهای خالی را با کلمه‌ی درست پر کنید.,قبول,,,,,
12788,15,cloze_passage,main,,"A: {{1}} {{2}}.
B: {{3}}? Yes!",choice|I can~Charger~Delicious|Call an ambulance~help~Is it far?|Understand~Four~Is it far?,0|1|0,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12789,15,cloze_passage,exercise,12788,"A: {{1}} {{2}}.
B: {{3}}? Yes!",word_bank|I can~Understand~help~I can't~I like|I can~help~Understand,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12790,15,cloze_passage,exercise,12788,"A: {{1}} {{2}}.
B: {{3}}? Yes!",choice|I can~This~Congratulations|I'm thirsty~Fifteen~help|Doctor~I'm sick~Understand,0|2|2,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12791,15,cloze_passage,exercise,12788,"A: {{1}} {{2}}.
B: {{3}}? Yes!",word_bank|I like~help~Understand~I can't~I can|I can~help~Understand,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12792,15,preview_card,preview,12793,حالا یک مکالمه‌ی کوتاه می‌بینید که فقط از کلمات همین درس ساخته شده، با چند جای خالی. باید جاهای خالی را با کلمه‌ی درست پر کنید.,قبول,,,,,
12793,15,cloze_passage,main,,"A: {{1}} {{2}}.
B: {{3}} bus.",choice|I like~My phone number~Thirty|I'm busy~Sorry~water|I don't like~Yesterday~I'm from,0|2|0,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12794,15,cloze_passage,exercise,12793,"A: {{1}} {{2}}.
B: {{3}} bus.",word_bank|I can~Help~I like~I don't like~water|I like~water~I don't like,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12795,15,cloze_passage,exercise,12793,"A: {{1}} {{2}}.
B: {{3}} bus.",choice|I like~Sour~Salty|How much is~Fifteen~water|I'm from~I don't like~Fifteen,0|2|1,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12796,15,cloze_passage,exercise,12793,"A: {{1}} {{2}}.
B: {{3}} bus.",word_bank|I like~Help~I can~I don't like~water|I like~water~I don't like,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12797,15,preview_card,preview,12798,حالا یک مکالمه‌ی کوتاه می‌بینید که فقط از کلمات همین درس ساخته شده، با چند جای خالی. باید جاهای خالی را با کلمه‌ی درست پر کنید.,قبول,,,,,
12798,15,cloze_passage,main,,"A: {{1}} {{2}}.
B: {{3}}! Understand?",choice|I can't~Is it far?~Twelve|I disagree~Bitter~help|See you later~Charger~I can,0|2|2,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12799,15,cloze_passage,exercise,12798,"A: {{1}} {{2}}.
B: {{3}}! Understand?",word_bank|help~I like~I can~I don't like~I can't|I can't~help~I can,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12800,15,cloze_passage,exercise,12798,"A: {{1}} {{2}}.
B: {{3}}! Understand?",choice|My name is~Four~I can't|quarter past~I like~help|I can~Straight ahead~It's,2|2|0,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12801,15,cloze_passage,exercise,12798,"A: {{1}} {{2}}.
B: {{3}}! Understand?",word_bank|help~I like~I can't~I don't like~I can|I can't~help~I can,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12802,15,preview_card,preview,12803,حالا یک مکالمه‌ی کوتاه می‌بینید که فقط از کلمات همین درس ساخته شده، با چند جای خالی. باید جاهای خالی را با کلمه‌ی درست پر کنید.,قبول,,,,,
12803,15,cloze_passage,main,,"A: {{1}} {{2}}.
B: {{3}} this.",choice|I have~I like~I'm thirsty|Suitcase~One~this|I don't like~I have~Boarding pass,1|2|0,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12804,15,cloze_passage,exercise,12803,"A: {{1}} {{2}}.
B: {{3}} this.",word_bank|Help~Understand~I don't like~this~I like|I like~this~I don't like,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12805,15,cloze_passage,exercise,12803,"A: {{1}} {{2}}.
B: {{3}} this.",choice|Nice to meet you~I like~Straight ahead|Bathroom~this~I agree|Call an ambulance~I don't like~Hello,1|1|1,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12806,15,cloze_passage,exercise,12803,"A: {{1}} {{2}}.
B: {{3}} this.",word_bank|I don't like~I like~Help~this~Understand|I like~this~I don't like,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12807,16,preview_card,preview,12808,حالا یک مکالمه‌ی کوتاه می‌بینید که فقط از کلمات همین درس ساخته شده، با چند جای خالی. باید جاهای خالی را با کلمه‌ی درست پر کنید.,قبول,,,,,
12808,16,cloze_passage,main,,"A: {{3}} {{1}}.
B: This is {{2}}!",choice|Repeat please~Room~small|cheap~I like~Six|I disagree~This is~Straight ahead,2|0|1,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12809,16,cloze_passage,exercise,12808,"A: {{3}} {{1}}.
B: This is {{2}}!",word_bank|Beautiful~small~cheap~Big~This is|small~cheap~This is,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12810,16,cloze_passage,exercise,12808,"A: {{3}} {{1}}.
B: This is {{2}}!",choice|small~Beautiful~Wifi password|Wifi password~cheap~Repeat please|Sweet~This is~Pharmacy,0|1|1,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12811,16,cloze_passage,exercise,12808,"A: {{3}} {{1}}.
B: This is {{2}}!",word_bank|Beautiful~Big~This is~small~cheap|small~cheap~This is,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12812,16,preview_card,preview,12813,حالا یک مکالمه‌ی کوتاه می‌بینید که فقط از کلمات همین درس ساخته شده، با چند جای خالی. باید جاهای خالی را با کلمه‌ی درست پر کنید.,قبول,,,,,
12813,16,cloze_passage,main,,"A: This is {{1}}.
B: This is {{2}}!",choice|I'm free~Suitcase~beautiful|Menu~big~Understand,2|1,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12814,16,cloze_passage,exercise,12813,"A: This is {{1}}.
B: This is {{2}}!",word_bank|Small~Cheap~big~beautiful|beautiful~big,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12815,16,cloze_passage,exercise,12813,"A: This is {{1}}.
B: This is {{2}}!",choice|beautiful~Spicy~Today|Discount~big~Nine,0|1,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12816,16,cloze_passage,exercise,12813,"A: This is {{1}}.
B: This is {{2}}!",word_bank|beautiful~Cheap~big~Small|beautiful~big,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12817,16,preview_card,preview,12818,حالا یک مکالمه‌ی کوتاه می‌بینید که فقط از کلمات همین درس ساخته شده، با چند جای خالی. باید جاهای خالی را با کلمه‌ی درست پر کنید.,قبول,,,,,
12818,16,cloze_passage,main,,"A: This is {{1}}.
B: This is {{2}}. {{3}}!",choice|Ten~too big~Please|Thirty~cheap~What time works?|Nice to meet you~Beautiful~Taxi,1|1|1,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12819,16,cloze_passage,exercise,12818,"A: This is {{1}}.
B: This is {{2}}. {{3}}!",word_bank|Too small~Beautiful~cheap~Small~too big|too big~cheap~Beautiful,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12820,16,cloze_passage,exercise,12818,"A: This is {{1}}.
B: This is {{2}}. {{3}}!",choice|o'clock~too big~Bitter|Eleven~cheap~Boarding pass|It's~This is~Beautiful,1|1|2,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12821,16,cloze_passage,exercise,12818,"A: This is {{1}}.
B: This is {{2}}. {{3}}!",word_bank|Too small~too big~cheap~Small~Beautiful|too big~cheap~Beautiful,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12822,17,preview_card,preview,12823,حالا یک مکالمه‌ی کوتاه می‌بینید که فقط از کلمات همین درس ساخته شده، با چند جای خالی. باید جاهای خالی را با کلمه‌ی درست پر کنید.,قبول,,,,,
12823,17,cloze_passage,main,,"A: {{1}}! {{2}}.
B: {{3}}.",choice|Caution~I can't~Change|a~Entrance~Nice weather|Three~Boarding pass~Thank you,0|1|2,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12824,17,cloze_passage,exercise,12823,"A: {{1}}! {{2}}.
B: {{3}}.",word_bank|Delayed~Caution~Entrance~Thank you~Exit|Caution~Entrance~Thank you,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12825,17,cloze_passage,exercise,12823,"A: {{1}}! {{2}}.
B: {{3}}.",choice|No problem~Caution~Doctor|Entrance~My phone number~Tomorrow|Thank you~The bill~Repeat please,1|0|0,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12826,17,cloze_passage,exercise,12823,"A: {{1}}! {{2}}.
B: {{3}}.",word_bank|Delayed~Caution~Entrance~Exit~Thank you|Caution~Entrance~Thank you,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12827,17,preview_card,preview,12828,حالا یک مکالمه‌ی کوتاه می‌بینید که فقط از کلمات همین درس ساخته شده، با چند جای خالی. باید جاهای خالی را با کلمه‌ی درست پر کنید.,قبول,,,,,
12828,17,cloze_passage,main,,"A: {{1}} {{2}}?
B: {{3}}!",choice|I'm from~Where is the~I have|Small~exit~quarter past|What time works?~Boarding now~This address,1|1|1,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12829,17,cloze_passage,exercise,12828,"A: {{1}} {{2}}?
B: {{3}}!",word_bank|Where is the~Caution~Boarding now~exit~Entrance|Where is the~exit~Boarding now,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12830,17,cloze_passage,exercise,12828,"A: {{1}} {{2}}?
B: {{3}}!",choice|a~Cheap~Where is the|exit~Battery~It's|Bitter~Boarding now~Beautiful,2|0|1,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12831,17,cloze_passage,exercise,12828,"A: {{1}} {{2}}?
B: {{3}}!",word_bank|Boarding now~Where is the~Caution~Entrance~exit|Where is the~exit~Boarding now,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12832,17,preview_card,preview,12833,حالا یک مکالمه‌ی کوتاه می‌بینید که فقط از کلمات همین درس ساخته شده، با چند جای خالی. باید جاهای خالی را با کلمه‌ی درست پر کنید.,قبول,,,,,
12833,17,cloze_passage,main,,"A: {{1}} {{2}}.
B: {{3}}! Exit.",choice|Cash~It's~I'm free|Please~I'm sick~delayed|Caution~Discount~What time works?,1|2|0,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12834,17,cloze_passage,exercise,12833,"A: {{1}} {{2}}.
B: {{3}}! Exit.",word_bank|Boarding now~It's~delayed~Entrance~Caution|It's~delayed~Caution,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12835,17,cloze_passage,exercise,12833,"A: {{1}} {{2}}.
B: {{3}}! Exit.",choice|Delicious~I'm hungry~It's|delayed~Where is the~Understand|I have~Caution~Five,2|0|1,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12836,17,cloze_passage,exercise,12833,"A: {{1}} {{2}}.
B: {{3}}! Exit.",word_bank|It's~Entrance~Caution~delayed~Boarding now|It's~delayed~Caution,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12837,18,preview_card,preview,12838,حالا یک مکالمه‌ی کوتاه می‌بینید که فقط از کلمات همین درس ساخته شده، با چند جای خالی. باید جاهای خالی را با کلمه‌ی درست پر کنید.,قبول,,,,,
12838,18,cloze_passage,main,,"A: {{1}}!
B: {{2}}.",choice|Take care~Please~Turn right|Eight~Keep in touch~It's,0|1,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12839,18,cloze_passage,exercise,12838,"A: {{1}}!
B: {{2}}.",word_bank|Keep in touch~My email is~Thanks for everything~Take care|Take care~Keep in touch,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12840,18,cloze_passage,exercise,12838,"A: {{1}}!
B: {{2}}.",choice|Take care~Yesterday~Eleven|Keep in touch~Thanks for everything~It hurts,0|0,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12841,18,cloze_passage,exercise,12838,"A: {{1}}!
B: {{2}}.",word_bank|Keep in touch~Take care~Thanks for everything~My email is|Take care~Keep in touch,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12842,18,preview_card,preview,12843,حالا یک مکالمه‌ی کوتاه می‌بینید که فقط از کلمات همین درس ساخته شده، با چند جای خالی. باید جاهای خالی را با کلمه‌ی درست پر کنید.,قبول,,,,,
12843,18,cloze_passage,main,,"A: {{1}} {{2}}.
B: {{3}}!",choice|Today~My email is~Bathroom|this~a~Yesterday|SIM card~Thanks for everything~See you later,1|0|1,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12844,18,cloze_passage,exercise,12843,"A: {{1}} {{2}}.
B: {{3}}!",word_bank|Keep in touch~Thanks for everything~this~Take care~My email is|My email is~this~Thanks for everything,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12845,18,cloze_passage,exercise,12843,"A: {{1}} {{2}}.
B: {{3}}!",choice|I need~My email is~Turn left|this~Cash~This is|Thanks for everything~Exit~Small,1|0|0,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12846,18,cloze_passage,exercise,12843,"A: {{1}} {{2}}.
B: {{3}}!",word_bank|My email is~this~Thanks for everything~Keep in touch~Take care|My email is~this~Thanks for everything,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12873,5,true_false,preview,12874,"Check-in
یعنی «چک-این»، درست یا غلط؟",,true,,,,"Check-in
یعنی چک-این."
12874,5,multiple_choice,main,,"Check-in
یعنی چی؟",چک-این|پنجاه|گیت,0,,,,"Check-in
یعنی چک-این."
12875,5,order,exercise,12874,جمله را به ترتیب درست بچینید.,Where is the|Check-in?,,,,,این جمله را با کلماتی که تاکنون یاد گرفته‌اید می‌سازید. معنای آن: چک-این کجا هست؟
12876,5,speech_recognition,exercise,12874,Where is the Check-in?,,,,,,"این جمله را با صدای بلند بخوانید:
Where is the Check-in?"
12877,5,type_answer,exercise,12874,«چک-این کجا هست؟» را به انگلیسی بنویسید.,Where is the Check-in?,,,,,Where is the Check-in?
12878,5,multiple_choice,exercise,12874,کدام گزینه به معنای «چک-این» است؟,No|Check-in|Fifty,1,,,,"Check-in
یعنی چک-این."
12879,5,match_pairs,exercise,12874,هر عبارت را به معنای فارسی آن وصل کنید.,Check-in↔چک-این|Ten↔ده|I'm hungry↔گرسنه هستم,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
12880,5,speech_recognition,exercise,12874,Check-in,,,,,,"آن را بگویید:
Check-in"
12881,5,listening_card,exercise,12874,,select|Check-in|One|I'm thirsty,0,,course_425.wav,,"عبارتی که شنیدید:
Check-in
(چک-این)"
12882,5,true_false,preview,12883,"Customs
یعنی «گمرک»، درست یا غلط؟",,true,,,,"Customs
یعنی گمرک."
12883,5,multiple_choice,main,,"Customs
یعنی چی؟",گمرک|تشنه هستم|این,0,,,,"Customs
یعنی گمرک."
12884,5,order,exercise,12883,جمله را به ترتیب درست بچینید.,Where is the|Customs?,,,,,این جمله را با کلماتی که تاکنون یاد گرفته‌اید می‌سازید. معنای آن: گمرک کجا هست؟
12885,5,speech_recognition,exercise,12883,Where is the Customs?,,,,,,"این جمله را با صدای بلند بخوانید:
Where is the Customs?"
12886,5,multiple_choice,exercise,12883,کدام گزینه به معنای «گمرک» است؟,Goodbye|Yesterday|Customs,2,,,,"Customs
یعنی گمرک."
12887,5,match_pairs,exercise,12883,هر عبارت را به معنای فارسی آن وصل کنید.,Customs↔گمرک|Five↔پنج|Nice to meet you↔خوشحالم,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
12888,5,speech_recognition,exercise,12883,Customs,,,,,,"آن را بگویید:
Customs"
12889,5,listening_card,exercise,12883,,select|Customs|Sorry|Six,0,,course_434.wav,,"عبارتی که شنیدید:
Customs
(گمرک)"
12890,5,true_false,preview,12891,"Baggage claim
یعنی «تحویل چمدان»، درست یا غلط؟",,true,,,,"Baggage claim
یعنی تحویل چمدان."
12891,5,multiple_choice,main,,"Baggage claim
یعنی چی؟",تحویل چمدان|چک-این|چقدر است,0,,,,"Baggage claim
یعنی تحویل چمدان."
12892,5,order,exercise,12891,جمله را به ترتیب درست بچینید.,Where is the|Baggage claim?,,,,,این جمله را با کلماتی که تاکنون یاد گرفته‌اید می‌سازید. معنای آن: تحویل چمدان کجا هست؟
12893,5,speech_recognition,exercise,12891,Where is the Baggage claim?,,,,,,"این جمله را با صدای بلند بخوانید:
Where is the Baggage claim?"
12894,5,multiple_choice,exercise,12891,کدام گزینه به معنای «تحویل چمدان» است؟,Yes|Baggage claim|a,1,,,,"Baggage claim
یعنی تحویل چمدان."
12895,5,match_pairs,exercise,12891,هر عبارت را به معنای فارسی آن وصل کنید.,Baggage claim↔تحویل چمدان|Sorry↔متاسفم|Seven↔هفت,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
12896,5,speech_recognition,exercise,12891,Baggage claim,,,,,,"آن را بگویید:
Baggage claim"
12897,5,type_answer,exercise,12891,«تحویل چمدان» به انگلیسی چیست؟ تایپ کنید.,Baggage claim,,,,,"Baggage claim
یعنی تحویل چمدان."
12898,5,listening_card,exercise,12891,,select|Customs|I'm hungry|Baggage claim,2,,course_442.wav,,"عبارتی که شنیدید:
Baggage claim
(تحویل چمدان)"
12899,7,true_false,preview,12900,"Check-out
یعنی «چک-اوت»، درست یا غلط؟",,true,,,,"Check-out
یعنی چک-اوت."
12900,7,multiple_choice,main,,"Check-out
یعنی چی؟",چک-اوت|گیت|می‌خواهم,0,,,,"Check-out
یعنی چک-اوت."
12901,7,multiple_choice,exercise,12900,کدام گزینه به معنای «چک-اوت» است؟,Boarding pass|Check-out|Thank you,1,,,,"Check-out
یعنی چک-اوت."
12902,7,match_pairs,exercise,12900,هر عبارت را به معنای فارسی آن وصل کنید.,Check-out↔چک-اوت|No↔نه|Seven↔هفت,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
12903,7,speech_recognition,exercise,12900,Check-out,,,,,,"آن را بگویید:
Check-out"
12904,7,type_answer,exercise,12900,«چک-اوت» به انگلیسی چیست؟ تایپ کنید.,Check-out,,,,,"Check-out
یعنی چک-اوت."
12905,7,listening_card,exercise,12900,,select|Four|Passport|Check-out,2,,course_539.wav,,"عبارتی که شنیدید:
Check-out
(چک-اوت)"
12906,7,true_false,preview,12907,"Breakfast
یعنی «صبحانه»، درست یا غلط؟",,true,,,,"Breakfast
یعنی صبحانه."
12907,7,multiple_choice,main,,"Breakfast
یعنی چی؟",صبحانه|ده|اتاق,0,,,,"Breakfast
یعنی صبحانه."
12908,7,order,exercise,12907,جمله را به ترتیب درست بچینید.,I want|Breakfast.,,,,,این جمله را با کلماتی که تاکنون یاد گرفته‌اید می‌سازید. معنای آن: صبحانه می‌خواهم.
12909,7,speech_recognition,exercise,12907,I want Breakfast.,,,,,,"این جمله را با صدای بلند بخوانید:
I want Breakfast."
12910,7,multiple_choice,exercise,12907,کدام گزینه به معنای «صبحانه» است؟,Yes|Breakfast|Eight,1,,,,"Breakfast
یعنی صبحانه."
12911,7,match_pairs,exercise,12907,هر عبارت را به معنای فارسی آن وصل کنید.,Breakfast↔صبحانه|Six↔شش|Today↔امروز,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
12912,7,speech_recognition,exercise,12907,Breakfast,,,,,,"آن را بگویید:
Breakfast"
12913,7,listening_card,exercise,12907,,select|Breakfast|Reservation|Room,0,,course_546.wav,,"عبارتی که شنیدید:
Breakfast
(صبحانه)"
12914,8,true_false,preview,12915,"I'll have
یعنی «سفارش می‌دهم»، درست یا غلط؟",,true,,,,"I'll have
یعنی سفارش می‌دهم."
12915,8,multiple_choice,main,,"I'll have
یعنی چی؟",سفارش می‌دهم|فردا|نیاز دارم,0,,,,"I'll have
یعنی سفارش می‌دهم."
12916,8,order,exercise,12915,جمله را به ترتیب درست بچینید.,I'll have|Water.,,,,,این جمله را با کلماتی که تاکنون یاد گرفته‌اید می‌سازید. معنای آن: آب سفارش می‌دهم.
12917,8,speech_recognition,exercise,12915,I'll have Water.,,,,,,"این جمله را با صدای بلند بخوانید:
I'll have Water."
12918,8,select_blank,exercise,12915,___ Water.,I'll have|Eight|Straight ahead,0,,,,این جمله را با کلماتی که تاکنون یاد گرفته‌اید می‌سازید. معنای آن: آب سفارش می‌دهم.
12919,8,type_answer,exercise,12915,«آب سفارش می‌دهم.» را به انگلیسی بنویسید.,I'll have Water.,,,,,I'll have Water.
12920,8,multiple_choice,exercise,12915,کدام گزینه به معنای «سفارش می‌دهم» است؟,Salty|Fifteen|I'll have,2,,,,"I'll have
یعنی سفارش می‌دهم."
12921,8,match_pairs,exercise,12915,هر عبارت را به معنای فارسی آن وصل کنید.,I'll have↔سفارش می‌دهم|I need↔نیاز دارم|Reservation↔رزرو,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
12922,8,speech_recognition,exercise,12915,I'll have,,,,,,"آن را بگویید:
I'll have"
12923,8,listening_card,exercise,12915,,select|half past|No|I'll have,2,,course_631.wav,,"عبارتی که شنیدید:
I'll have
(سفارش می‌دهم)"
12924,9,true_false,preview,12925,"Receipt
یعنی «رسید»، درست یا غلط؟",,true,,,,"Receipt
یعنی رسید."
12925,9,multiple_choice,main,,"Receipt
یعنی چی؟",رسید|چک-این|تلخ,0,,,,"Receipt
یعنی رسید."
12926,9,multiple_choice,exercise,12925,کدام گزینه به معنای «رسید» است؟,Receipt|Broken|Sour,0,,,,"Receipt
یعنی رسید."
12927,9,match_pairs,exercise,12925,هر عبارت را به معنای فارسی آن وصل کنید.,Receipt↔رسید|One↔یک|Sweet↔شیرین,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
12928,9,speech_recognition,exercise,12925,Receipt,,,,,,"آن را بگویید:
Receipt"
12929,9,listening_card,exercise,12925,,select|Forty|I want|Receipt,2,,course_690.wav,,"عبارتی که شنیدید:
Receipt
(رسید)"
12930,9,true_false,preview,12931,"Try on
یعنی «امتحان کردن لباس»، درست یا غلط؟",,true,,,,"Try on
یعنی امتحان کردن لباس."
12931,9,speech_recognition,main,,Try on,,,,,,"آن را بگویید:
Try on"
12932,9,multiple_choice,exercise,12931,کدام گزینه به معنای «امتحان کردن لباس» است؟,Try on|Excuse me|Check-in,0,,,,"Try on
یعنی امتحان کردن لباس."
12933,9,match_pairs,exercise,12931,هر عبارت را به معنای فارسی آن وصل کنید.,Try on↔امتحان کردن لباس|Card↔کارت|half past↔و نیم,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
12934,9,speech_recognition,exercise,12931,Try on,,,,,,"آن را بگویید:
Try on"
12935,9,listening_card,exercise,12931,,select|Card|Try on|Broken,1,,course_696.wav,,"عبارتی که شنیدید:
Try on
(امتحان کردن لباس)"
12936,13,true_false,preview,12937,"Police
یعنی «پلیس»، درست یا غلط؟",,true,,,,"Police
یعنی پلیس."
12937,13,multiple_choice,main,,"Police
یعنی چی؟",پلیس|چهل|خداحافظ,0,,,,"Police
یعنی پلیس."
12938,13,multiple_choice,exercise,12937,کدام گزینه به معنای «پلیس» است؟,Three|Too expensive|Police,2,,,,"Police
یعنی پلیس."
12939,13,match_pairs,exercise,12937,هر عبارت را به معنای فارسی آن وصل کنید.,Police↔پلیس|Customs↔گمرک|Salty↔شور,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
12940,13,speech_recognition,exercise,12937,Police,,,,,,"آن را بگویید:
Police"
12941,13,listening_card,exercise,12937,,select|Pharmacy|Police|It's,1,,course_902.wav,,"عبارتی که شنیدید:
Police
(پلیس)"
12942,16,true_false,preview,12943,"Good
یعنی «خوب»، درست یا غلط؟",,true,,,,"Good
یعنی خوب."
12943,16,multiple_choice,main,,"Good
یعنی چی؟",خوب|تحویل چمدان|مریضم,0,,,,"Good
یعنی خوب."
12944,16,order,exercise,12943,جمله را به ترتیب درست بچینید.,This is|Good.,,,,,این جمله را با کلماتی که تاکنون یاد گرفته‌اید می‌سازید. معنای آن: این خوب است.
12945,16,speech_recognition,exercise,12943,This is Good.,,,,,,"این جمله را با صدای بلند بخوانید:
This is Good."
12946,16,type_answer,exercise,12943,«این خوب است.» را به انگلیسی بنویسید.,This is Good.,,,,,This is Good.
12947,16,multiple_choice,exercise,12943,کدام گزینه به معنای «خوب» است؟,I'm thirsty|Excuse me|Good,2,,,,"Good
یعنی خوب."
12948,16,match_pairs,exercise,12943,هر عبارت را به معنای فارسی آن وصل کنید.,Good↔خوب|Charger↔شارژر|Repeat please↔تکرار کن لطفاً,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
12949,16,speech_recognition,exercise,12943,Good,,,,,,"آن را بگویید:
Good"
12950,16,type_answer,exercise,12943,«خوب» به انگلیسی چیست؟ تایپ کنید.,Good,,,,,"Good
یعنی خوب."
12951,16,listening_card,exercise,12943,,select|Good|Understand|Yes,0,,course_1038.wav,,"عبارتی که شنیدید:
Good
(خوب)"
12952,16,true_false,preview,12953,"Bad
یعنی «بد»، درست یا غلط؟",,true,,,,"Bad
یعنی بد."
12953,16,multiple_choice,main,,"Bad
یعنی چی؟",بد|کلید|می‌فهمم,0,,,,"Bad
یعنی بد."
12954,16,order,exercise,12953,جمله را به ترتیب درست بچینید.,This is|Bad.,,,,,این جمله را با کلماتی که تاکنون یاد گرفته‌اید می‌سازید. معنای آن: این بد است.
12955,16,speech_recognition,exercise,12953,This is Bad.,,,,,,"این جمله را با صدای بلند بخوانید:
This is Bad."
12956,16,multiple_choice,exercise,12953,کدام گزینه به معنای «بد» است؟,Today|Bad|Fifteen,1,,,,"Bad
یعنی بد."
